dep;pro;can;ciu;area;zona;v00;p00;p02;p03;p04;p07;p06;p08;p09;p10;p11;p14;p15;p16;p17;p18;p20;p21;p23m;p23a;p05;i10p;i13p;p06nue;p07nue;p08nue;folio
9;95;2;0;2;0;0;10;3;2;3;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;20;11;1;1;0;1153415
9;95;2;0;2;0;0;11;5;2;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;20;11;1;1;0;1153415
9;95;2;0;2;0;0;1;1;1;43;302;95;95;0;2;2;0;1;4425;1112;4;88;88;88;88;2;21;11;1;0;1;1153416
9;95;2;0;2;0;0;1;1;1;29;95;95;95;1;1;2;12;1;4010;1121;4;88;88;88;88;2;23;11;1;1;1;1153418
9;95;2;0;2;0;0;2;2;2;24;97;95;95;1;1;2;12;5;8888;8888;8;4;4;5;75;2;23;11;1;1;1;1153418
9;95;2;0;2;0;0;3;3;1;8;95;95;95;0;2;2;0;5;8888;8888;8;88;88;88;88;8;23;11;1;1;1;1153418
9;95;2;0;2;0;0;4;3;1;6;95;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;23;11;1;1;1;1153418
9;95;2;0;2;0;0;5;3;1;4;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;23;11;1;1;0;1153418
9;95;2;0;2;0;0;6;3;1;1;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;23;11;1;1;0;1153418
9;95;2;0;2;0;0;7;8;1;16;302;95;95;0;2;2;0;1;4003;1112;4;88;88;88;88;1;23;11;1;0;1;1153418
9;95;2;0;2;0;0;1;1;1;60;302;95;95;0;2;2;0;1;4425;1112;4;88;88;88;88;2;24;11;1;0;1;1153419
9;95;2;0;2;0;0;2;2;2;45;302;95;95;1;1;2;42;5;8888;8888;8;10;9;7;66;2;24;11;1;0;1;1153419
9;95;2;0;2;0;0;3;3;1;27;95;95;95;7;1;2;44;1;4003;1112;4;88;88;88;88;1;24;11;1;1;1;1153419
9;95;2;0;2;0;0;4;3;1;22;95;95;95;7;1;2;44;1;4117;1112;3;88;88;88;88;1;24;11;1;1;1;1153419
9;95;2;0;2;0;0;5;3;2;24;95;95;95;7;1;2;44;5;8888;8888;8;0;0;99;0;2;24;11;1;1;1;1153419
9;95;2;0;2;0;0;6;3;2;19;95;95;95;7;1;2;44;5;8888;8888;8;0;0;99;0;1;24;11;1;1;1;1153419
9;95;2;0;2;0;0;7;3;2;17;95;95;95;7;1;2;44;5;8888;8888;8;0;0;99;0;1;24;11;1;1;1;1153419
9;95;2;0;2;0;0;8;3;1;16;95;95;95;7;1;2;44;1;4117;1112;3;88;88;88;88;1;24;11;1;1;1;1153419
9;95;2;0;2;0;0;9;3;1;14;95;95;95;7;1;2;43;1;4117;1112;3;88;88;88;88;1;24;11;1;1;1;1153419
9;95;2;0;2;0;0;10;3;1;10;95;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;24;11;1;1;1;1153419
9;95;2;0;2;0;0;11;3;1;12;95;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;1;24;11;1;1;1;1153419
9;95;2;0;2;0;0;1;1;1;39;302;95;95;0;2;2;0;1;4425;1112;4;88;88;88;88;2;25;11;1;0;1;1153420
9;95;2;0;2;0;0;2;2;2;28;302;95;95;1;1;2;46;5;8888;8888;8;6;6;9;73;2;25;11;1;0;1;1153420
9;95;2;0;2;0;0;3;3;1;11;302;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;25;11;1;0;1;1153420
9;95;2;0;2;0;0;4;3;2;8;95;95;95;0;2;2;0;5;8888;8888;8;88;88;88;88;8;25;11;1;1;1;1153420
9;95;2;0;2;0;0;5;3;2;7;95;95;95;0;2;2;0;5;8888;8888;8;88;88;88;88;8;25;11;1;1;1;1153420
9;95;2;0;2;0;0;6;3;1;5;302;95;302;0;2;2;0;9;8888;8888;8;88;88;88;88;8;25;11;1;0;0;1153420
9;95;2;0;2;0;0;7;3;2;4;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;25;11;1;1;0;1153420
9;95;2;0;2;0;0;8;3;2;3;89;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;25;11;1;2;0;1153420
9;95;2;0;2;0;0;1;1;1;58;302;95;95;4;2;2;0;2;4101;1112;1;88;88;88;88;2;1;11;1;0;1;1153422
9;95;2;0;2;0;0;2;2;2;51;302;95;95;4;2;2;0;5;8888;8888;8;17;13;2;66;2;1;11;1;0;1;1153422
9;95;2;0;2;0;0;3;3;1;26;95;95;95;4;2;2;0;1;4425;1112;4;88;88;88;88;2;1;11;1;1;1;1153422
9;95;2;0;2;0;0;4;3;1;21;95;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;1;1;11;1;1;1;1153422
9;95;2;0;2;0;0;5;3;2;21;95;95;95;4;2;2;0;5;8888;8888;8;0;0;99;0;1;1;11;1;1;1;1153422
9;95;2;0;2;0;0;6;3;2;18;95;95;95;4;2;2;0;5;8888;8888;8;0;0;99;0;1;1;11;1;1;1;1153422
9;95;2;0;2;0;0;7;3;1;15;95;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;1;1;11;1;1;1;1153422
9;95;2;0;2;0;0;8;3;1;13;95;95;95;4;2;2;0;8;8888;8888;8;88;88;88;88;1;1;11;1;1;1;1153422
9;95;2;0;2;0;0;9;3;2;10;95;95;95;4;2;2;0;5;8888;8888;8;88;88;88;88;8;1;11;1;1;1;1153422
9;95;2;0;2;0;0;1;1;1;26;95;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;2;2;11;1;1;1;1153423
9;95;2;0;2;0;0;2;2;2;18;95;95;95;4;2;2;0;5;8888;8888;8;2;1;99;99;2;2;11;1;1;1;1153423
9;95;2;0;2;0;0;3;3;1;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;2;11;1;1;0;1153423
9;95;2;0;2;0;0;1;1;1;24;95;95;95;4;2;2;0;1;4425;1112;4;88;88;88;88;2;3;11;1;1;1;1153424
9;95;2;0;2;0;0;2;2;2;20;95;95;95;4;2;2;0;5;8888;8888;8;2;2;6;76;2;3;11;1;1;1;1153424
9;95;2;0;2;0;0;3;3;1;2;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;3;11;1;1;0;1153424
9;95;2;0;2;0;0;4;3;1;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;3;11;1;1;0;1153424
9;95;2;0;2;0;0;1;1;1;57;93;95;95;1;1;2;43;1;3359;9105;2;88;88;88;88;2;4;11;1;2;1;1153425
9;95;2;0;2;0;0;2;2;2;26;302;95;95;1;1;2;43;5;8888;8888;8;3;3;6;74;2;4;11;1;0;1;1153425
9;95;2;0;2;0;0;3;3;2;9;302;95;95;1;2;2;0;5;8888;8888;8;88;88;88;88;8;4;11;1;0;1;1153425
9;95;2;0;2;0;0;4;3;1;7;302;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;4;11;1;0;1;1153425
9;95;2;0;2;0;0;5;3;1;2;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;4;11;1;1;0;1153425
9;95;2;0;2;0;0;1;1;1;58;302;95;302;4;2;2;0;1;4425;1112;1;88;88;88;88;2;5;11;1;0;0;1153426
9;95;2;0;2;0;0;2;2;2;67;95;95;95;7;2;2;0;5;8888;8888;8;6;6;3;63;2;5;11;1;1;1;1153426
9;95;2;0;2;0;0;3;9;1;28;302;95;302;0;2;2;0;1;4425;1112;1;88;88;88;88;1;5;11;1;0;0;1153426
9;95;2;0;2;0;0;1;1;1;39;302;95;95;4;2;2;0;1;4101;1112;1;88;88;88;88;2;6;11;1;0;1;1153427
9;95;2;0;2;0;0;2;2;2;34;95;95;95;4;2;2;0;5;8888;8888;8;11;8;12;75;2;6;11;1;1;1;1153427
9;95;2;0;2;0;0;3;3;1;16;95;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;1;6;11;1;1;1;1153427
9;95;2;0;2;0;0;4;3;1;10;302;95;95;4;2;2;0;2;4425;1112;1;88;88;88;88;8;6;11;1;0;1;1153427
9;95;2;0;2;0;0;5;3;1;6;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;6;11;1;1;1;1153427
9;95;2;0;2;0;0;6;3;2;9;95;95;95;4;2;2;0;5;8888;8888;8;88;88;88;88;8;6;11;1;1;1;1153427
9;95;2;0;2;0;0;7;3;2;5;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;6;11;1;1;1;1153427
9;95;2;0;2;0;0;8;3;2;3;95;95;888;4;8;8;98;9;8888;8888;8;88;88;88;88;8;6;11;1;1;0;1153427
9;95;2;0;2;0;0;9;3;1;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;6;11;1;1;0;1153427
9;95;2;0;2;0;0;1;1;1;50;302;95;95;1;1;2;43;1;4425;1112;1;88;88;88;88;2;7;11;1;0;1;1153428
9;95;2;0;2;0;0;2;2;2;43;302;95;95;4;2;2;0;5;8888;8888;8;13;7;12;75;2;7;11;1;0;1;1153428
9;95;2;0;2;0;0;3;7;1;55;302;95;95;1;1;2;42;1;4425;1112;4;88;88;88;88;1;7;11;1;0;1;1153428
9;95;2;0;2;0;0;4;3;2;17;95;95;95;4;2;2;0;5;8888;8888;8;0;0;99;0;1;7;11;1;1;1;1153428
9;95;2;0;2;0;0;5;3;2;15;95;95;95;4;2;2;0;5;8888;8888;8;0;0;99;0;1;7;11;1;1;1;1153428
9;95;2;0;2;0;0;6;3;1;10;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;7;11;1;1;1;1153428
9;95;2;0;2;0;0;7;3;2;6;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;7;11;1;1;1;1153428
9;95;2;0;2;0;0;8;3;2;4;302;95;888;4;8;8;98;9;8888;8888;8;88;88;88;88;8;7;11;1;0;0;1153428
9;95;2;0;2;0;0;9;3;2;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;7;11;1;1;0;1153428
9;95;2;0;2;0;0;10;9;1;20;302;95;95;4;2;2;0;1;4425;1112;4;88;88;88;88;1;7;11;1;0;1;1153428
9;95;2;0;2;0;0;1;1;1;28;302;95;302;4;2;2;0;1;4101;1112;1;88;88;88;88;1;8;11;1;0;0;1153429
9;95;2;0;2;0;0;2;7;2;56;95;95;302;4;2;2;0;5;8888;8888;8;8;3;7;55;4;8;11;1;1;0;1153429
9;95;2;0;2;0;0;3;7;1;24;302;95;302;1;1;2;42;1;4425;1112;4;88;88;88;88;1;8;11;1;0;0;1153429
9;95;2;0;2;0;0;1;1;1;37;302;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;2;9;11;1;0;1;1153430
9;95;2;0;2;0;0;2;2;2;30;95;95;95;4;2;2;0;5;8888;8888;8;8;6;9;75;2;9;11;1;1;1;1153430
9;95;2;0;2;0;0;3;3;2;7;95;95;95;4;2;2;0;5;8888;8888;8;88;88;88;88;8;9;11;1;1;1;1153430
9;95;2;0;2;0;0;4;3;1;5;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;9;11;1;1;1;1153430
9;95;2;0;2;0;0;5;3;2;4;95;95;888;4;8;8;98;9;8888;8888;8;88;88;88;88;8;9;11;1;1;0;1153430
9;95;2;0;2;0;0;6;3;2;1;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;9;11;1;1;0;1153430
9;95;2;0;2;0;0;1;1;1;36;302;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;2;10;11;1;0;1;1153431
9;95;2;0;2;0;0;2;2;2;25;95;95;95;4;2;2;0;5;8888;8888;8;7;4;12;75;2;10;11;1;1;1;1153431
9;95;2;0;2;0;0;3;9;2;8;95;95;95;4;2;2;0;5;8888;8888;8;88;88;88;88;8;10;11;1;1;1;1153431
9;95;2;0;2;0;0;4;3;1;6;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;10;11;1;1;1;1153431
9;95;2;0;2;0;0;5;3;1;2;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;10;11;1;1;0;1153431
9;95;2;0;2;0;0;6;3;2;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;10;11;1;1;0;1153431
9;95;2;0;2;0;0;1;1;1;32;95;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;2;11;11;1;1;1;1153432
9;95;2;0;2;0;0;2;2;2;23;302;95;95;4;2;2;0;5;8888;8888;8;3;2;9;75;2;11;11;1;0;1;1153432
9;95;2;0;2;0;0;3;3;2;7;95;95;95;4;2;2;0;5;8888;8888;8;88;88;88;88;8;11;11;1;1;1;1153432
9;95;2;0;2;0;0;4;3;2;1;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;11;11;1;1;0;1153432
9;95;2;0;2;0;0;1;1;1;36;302;95;95;0;2;2;0;1;3011;6203;4;88;88;88;88;2;12;11;1;0;1;1153433
9;95;2;0;2;0;0;2;2;2;43;302;95;95;7;1;2;46;5;8888;8888;8;5;4;6;69;2;12;11;1;0;1;1153433
9;95;2;0;2;0;0;3;3;1;12;302;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;1;12;11;1;0;1;1153433
9;95;2;0;2;0;0;4;3;1;9;95;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;12;11;1;1;1;1153433
9;95;2;0;2;0;0;5;3;1;7;95;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;12;11;1;1;1;1153433
9;95;2;0;2;0;0;6;9;1;24;302;95;302;1;1;2;46;1;5060;7064;2;88;88;88;88;1;12;11;1;0;0;1153433
9;95;2;0;2;0;0;7;9;1;24;95;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;2;12;11;1;1;1;1153433
9;95;2;0;2;0;0;1;1;1;39;302;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;2;13;11;1;0;1;1153434
9;95;2;0;2;0;0;2;2;2;30;95;95;95;4;2;2;0;5;8888;8888;8;6;6;2;76;2;13;11;1;1;1;1153434
9;95;2;0;2;0;0;3;3;2;11;95;95;95;4;2;2;0;5;8888;8888;8;88;88;88;88;8;13;11;1;1;1;1153434
9;95;2;0;2;0;0;4;3;1;9;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;13;11;1;1;1;1153434
9;95;2;0;2;0;0;5;3;1;7;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;13;11;1;1;1;1153434
9;95;2;0;2;0;0;6;3;2;5;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;13;11;1;1;1;1153434
9;95;2;0;2;0;0;7;3;1;3;95;95;888;4;8;8;98;9;8888;8888;8;88;88;88;88;8;13;11;1;1;0;1153434
9;95;2;0;2;0;0;8;3;1;0;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;13;11;1;1;0;1153434
9;95;2;0;2;0;0;1;1;1;29;302;95;95;0;2;2;0;1;3011;6203;4;88;88;88;88;2;14;11;1;0;1;1153435
9;95;2;0;2;0;0;2;2;2;31;95;95;95;0;2;2;0;5;8888;8888;8;7;4;6;75;2;14;11;1;1;1;1153435
9;95;2;0;2;0;0;3;3;1;13;95;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;1;14;11;1;1;1;1153435
9;95;2;0;2;0;0;4;3;1;6;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;14;11;1;1;1;1153435
9;95;2;0;2;0;0;5;3;2;5;95;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;14;11;1;1;1;1153435
9;95;2;0;2;0;0;6;3;2;3;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;14;11;1;1;0;1153435
9;95;2;0;2;0;0;7;9;1;26;302;95;302;1;1;2;52;1;4425;1112;1;88;88;88;88;1;14;11;1;0;0;1153435
9;95;2;0;2;0;0;1;1;2;27;95;95;95;4;2;2;0;5;8888;8888;8;3;2;9;75;2;15;11;1;1;1;1153436
9;95;2;0;2;0;0;2;3;1;4;95;95;888;4;8;8;98;9;8888;8888;8;88;88;88;88;8;15;11;1;1;0;1153436
9;95;2;0;2;0;0;3;3;2;1;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;15;11;1;1;0;1153436
9;95;2;0;2;0;0;1;1;1;53;302;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;2;16;11;1;0;1;1153437
9;95;2;0;2;0;0;2;2;2;38;302;95;95;4;2;2;0;5;8888;8888;8;11;8;6;72;2;16;11;1;0;1;1153437
9;95;2;0;2;0;0;3;3;1;14;95;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;1;16;11;1;1;1;1153437
9;95;2;0;2;0;0;4;3;1;11;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;16;11;1;1;1;1153437
9;95;2;0;2;0;0;5;3;1;7;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;16;11;1;1;1;1153437
9;95;2;0;2;0;0;6;3;2;5;95;95;95;4;2;2;0;9;8888;8888;8;88;88;88;88;8;16;11;1;1;1;1153437
9;95;2;0;2;0;0;7;3;2;4;95;95;888;4;8;8;98;9;8888;8888;8;88;88;88;88;8;16;11;1;1;0;1153437
9;95;2;0;2;0;0;1;1;1;42;302;95;95;1;1;2;46;1;6512;9521;2;88;88;88;88;2;18;11;1;0;1;1153439
9;95;2;0;2;0;0;2;2;2;63;302;95;95;4;2;2;0;5;8888;8888;8;3;1;10;53;2;18;11;1;0;1;1153439
9;95;2;0;2;0;0;1;1;1;34;95;95;95;7;2;2;0;1;4425;1112;1;88;88;88;88;2;19;11;1;1;1;1153440
9;95;2;0;2;0;0;2;2;2;61;302;95;95;4;2;2;0;5;8888;8888;8;3;3;10;62;2;19;11;1;0;1;1153440
9;95;2;0;2;0;0;3;3;2;14;95;95;95;4;2;2;0;5;8888;8888;8;0;0;99;0;1;19;11;1;1;1;1153440
9;95;2;0;2;0;0;1;1;1;32;302;95;95;0;2;2;0;1;4425;1112;1;88;88;88;88;2;20;11;1;0;1;1153441
9;95;2;0;2;0;0;2;2;2;33;302;95;95;0;2;2;0;5;8888;8888;8;8;8;5;71;2;20;11;1;0;1;1153441
9;95;2;0;2;0;0;3;3;1;19;302;95;95;0;2;2;0;1;4425;1112;3;88;88;88;88;1;20;11;1;0;1;1153441
9;95;2;0;2;0;0;4;3;1;13;302;95;95;0;2;2;0;1;4425;1112;3;88;88;88;88;1;20;11;1;0;1;1153441
9;95;2;0;2;0;0;5;3;1;10;302;95;95;0;2;2;0;1;4425;1112;3;88;88;88;88;8;20;11;1;0;1;1153441
9;95;2;0;2;0;0;6;3;2;8;302;95;95;0;2;2;0;5;8888;8888;8;88;88;88;88;8;20;11;1;0;1;1153441
9;95;2;0;2;0;0;1;1;1;62;302;95;95;4;2;2;0;1;4101;1112;1;88;88;88;88;2;21;11;1;0;1;1153442
9;95;2;0;2;0;0;2;2;2;50;302;95;95;4;2;2;0;5;8888;8888;8;10;7;4;72;2;21;11;1;0;1;1153442
9;95;2;0;2;0;0;3;3;2;20;95;95;95;4;2;2;0;5;8888;8888;8;0;0;99;0;1;21;11;1;1;1;1153442
9;95;2;0;2;0;0;4;3;2;22;95;95;95;4;2;2;0;5;8888;8888;8;0;0;99;0;1;21;11;1;1;1;1153442
9;95;2;0;2;0;0;5;3;1;28;95;95;95;4;2;2;0;1;4425;1112;4;88;88;88;88;1;21;11;1;1;1;1153442
9;95;2;0;2;0;0;6;3;2;4;95;95;888;4;8;8;98;9;8888;8888;8;88;88;88;88;8;21;11;1;1;0;1153442
9;95;2;0;2;0;0;1;1;1;30;95;95;95;4;2;2;0;1;4425;1112;1;88;88;88;88;2;22;11;1;1;1;1153443
9;95;2;0;2;0;0;2;2;2;20;95;95;95;4;2;2;0;5;8888;8888;8;5;3;7;74;2;22;11;1;1;1;1153443
9;95;2;0;2;0;0;3;3;1;2;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;22;11;1;1;0;1153443
9;95;2;0;2;0;0;4;6;2;65;302;95;95;4;2;2;0;5;8888;8888;8;3;3;5;51;3;22;11;1;0;1;1153443
9;95;2;0;2;0;0;1;1;1;63;302;95;95;1;2;2;0;1;4425;1112;1;88;88;88;88;2;23;11;1;0;1;1153444
9;95;2;0;2;0;0;2;2;2;58;302;95;95;0;2;2;0;5;8888;8888;8;8;5;12;55;2;23;11;1;0;1;1153444
9;95;2;0;2;0;0;3;3;1;20;302;95;95;0;2;2;0;1;4425;1112;3;88;88;88;88;1;23;11;1;0;1;1153444
9;95;2;0;2;0;0;4;9;1;31;302;95;302;0;2;2;0;1;4425;1112;1;88;88;88;88;1;23;11;1;0;0;1153444
9;95;2;0;2;0;0;5;9;1;28;302;95;302;0;2;2;0;1;4425;1112;1;88;88;88;88;1;23;11;1;0;0;1153444
9;95;2;0;2;0;0;1;1;1;35;302;95;95;0;2;2;0;1;4425;1112;1;88;88;88;88;2;24;11;1;0;1;1153445
9;95;2;0;2;0;0;2;2;2;55;302;95;95;0;2;2;0;5;8888;8888;8;3;1;3;55;2;24;11;1;0;1;1153445
9;95;2;0;2;0;0;3;7;2;10;95;95;95;0;2;2;0;5;8888;8888;8;88;88;88;88;8;24;11;1;1;1;1153445
9;95;2;0;2;0;0;1;1;2;21;302;95;95;4;2;2;0;5;8888;8888;8;1;1;99;99;1;25;11;1;0;1;1153446
9;95;2;0;2;0;0;2;3;2;1;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;25;11;1;1;0;1153446
9;95;2;0;2;0;0;1;1;1;31;302;95;95;0;2;2;0;1;4425;1112;4;88;88;88;88;2;26;11;1;0;1;1153447
9;95;2;0;2;0;0;2;2;2;20;95;95;95;1;1;2;1;5;8888;8888;8;4;3;10;72;2;26;11;1;1;1;1153447
9;95;2;0;2;0;0;3;7;2;12;302;95;95;0;2;2;0;5;8888;8888;8;0;0;99;0;1;26;11;1;0;1;1153447
9;95;2;0;2;0;0;4;7;2;7;302;95;95;0;2;2;0;5;8888;8888;8;88;88;88;88;8;26;11;1;0;1;1153447
9;95;2;0;2;0;0;5;7;1;6;95;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;26;11;1;1;1;1153447
9;95;2;0;2;0;0;1;1;1;40;95;95;95;0;2;2;0;1;4425;1112;1;88;88;88;88;2;27;11;1;1;1;1153448
9;95;2;0;2;0;0;2;2;2;25;95;95;95;0;2;2;0;5;8888;8888;8;5;5;9;75;2;27;11;1;1;1;1153448
9;95;2;0;2;0;0;3;3;1;9;95;95;95;0;2;2;0;1;4425;1112;1;88;88;88;88;8;27;11;1;1;1;1153448
9;95;2;0;2;0;0;4;3;2;6;95;95;95;0;2;2;0;9;8888;8888;8;88;88;88;88;8;27;11;1;1;1;1153448
9;95;2;0;2;0;0;5;3;2;4;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;27;11;1;1;0;1153448
9;95;2;0;2;0;0;6;3;1;2;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;27;11;1;1;0;1153448
9;95;2;0;2;0;0;7;3;1;1;95;95;888;0;8;8;98;9;8888;8888;8;88;88;88;88;8;27;11;1;1;0;1153448
9;95;2;0;2;0;0;1;1;1;59;95;95;302;1;2;2;0;1;4003;1112;9;88;88;88;88;2;1;11;1;1;0;1153449
